CTCF,H3K4me1,EZH2,ATAC,POL2,P300,H3K9me3,H3K4me3,H3K36me3,H3K27ac,Position
0.872392,0.94805974,2.9453511,2.0924954,0.20854218,2.2243605,1.3002082,1.5721854,1.2777361,0.6293115,85.44
0.8361105,1.0237339,2.7185254,1.0043011,0.19850323,2.120061,1.3952974,1.8338498,1.424273,0.8242106,85.568
0.8501793,0.99325204,2.5485318,1.007485,0.22756843,1.9406585,1.5022262,1.8559709,1.4718696,0.7893516,85.696
0.62268704,0.6701591,1.4364648,1.8454533,0.16879874,1.2040353,0.9720162,1.8098341,1.2504567,0.7388357,85.824
0.54473007,0.51848316,1.205168,2.150307,0.15253827,1.0216136,0.8743906,1.5694284,1.1825328,0.670809,85.952
0.64952505,0.7744201,1.7809014,2.1368988,0.23087537,1.4424537,1.1391512,1.5407478,1.46502,0.9655364,86.08
0.5532921,0.57007444,1.32988,2.0777404,0.1707793,1.1155024,0.884958,1.524394,1.2636504,0.72831064,86.208
0.23369908,0.25446942,0.48547748,1.8255515,0.07343959,0.47593498,0.423186,1.4654787,0.8260603,0.40462795,86.336
0.49206305,0.67150205,1.4144381,2.1991665,0.14590319,1.177502,0.89191306,1.8016375,1.1401894,0.7260267,86.464
0.9251516,1.3746172,2.80607,1.646141,0.25428945,2.3547962,1.5663737,2.1209638,1.3808391,1.5361816,86.592
1.0555034,1.7877768,3.298295,3.0163436,0.33499083,2.9009976,1.7417421,2.4744515,1.4631325,1.6579869,86.72
1.240406,2.055408,3.7935562,6.9061594,0.42692137,4.3433757,1.6812555,2.8819923,1.480162,2.209326,86.848
1.2523788,2.3079042,3.6453393,6.105181,0.47763535,3.461835,1.9615309,2.9684029,1.5022404,2.4133506,86.976
1.103095,2.12708,3.2485595,2.2033117,0.4194426,2.6160932,1.9895394,2.7693586,1.9134322,2.4331903,87.104
0.4327347,0.54918754,1.112282,3.8480427,0.1466265,0.9939283,0.7346158,1.5997475,0.9525596,0.7619972,87.232
0.40772665,0.58315635,1.029015,2.5007806,0.1481858,0.8839772,0.80820876,1.825094,1.1821846,0.8791466,87.36
0.7616334,1.0328395,1.8766558,3.0222151,0.27743325,1.5153762,1.2988853,2.046317,1.4907554,1.4737054,87.488
0.89494276,1.519261,2.2940738,3.4687378,0.3773738,1.851546,1.8013415,2.3944852,1.7577057,2.1427543,87.616
1.0422401,1.458479,2.7570946,2.3992054,0.34571812,2.3187363,1.7000271,2.0552359,1.4411738,1.7228001,87.744
1.2021103,1.986241,3.5992005,5.575343,0.4204951,3.951319,1.7232423,2.8727167,1.5611914,2.1408634,87.872
1.3367462,1.572619,3.7166746,8.420525,0.36661524,4.4513564,1.7007477,2.463459,1.2246103,1.4716915,88.0
1.201004,2.1684635,3.6452425,2.248745,0.3676876,3.261635,1.9871305,2.913049,1.6281953,2.0364387,88.128
0.849957,1.3391252,2.8724692,1.3767788,0.20446819,2.2477832,1.5171009,1.9484876,1.232528,1.1706096,88.256
0.8165468,1.1415381,2.7506144,1.0320017,0.21152768,1.9752636,1.5484964,1.5676682,1.2603294,1.0316262,88.384
0.88697517,1.4413611,2.9089336,1.1482028,0.2552868,2.179419,1.8229103,2.1189945,1.5619974,1.2540079,88.512
0.9660431,2.1247113,2.9239295,1.9128455,0.39635408,2.184944,2.0857172,2.8447547,1.9953767,2.0709186,88.64
0.466684,0.6708253,1.1286665,2.584856,0.16018629,0.9351307,0.91464454,2.0942729,1.3299679,0.8264937,88.768
0.4834988,0.65586805,1.1659775,3.325604,0.16538547,0.97916305,0.9051977,1.9217219,1.167264,0.83843046,88.896
1.0490541,1.6630625,2.7184718,2.6570656,0.395528,2.0704682,2.1530042,2.514034,1.9246824,1.6768954,89.024
2.3046038,2.0605931,3.0820637,3.2499528,0.5301975,2.1803565,2.3423748,2.5705378,1.8998309,1.9701834,89.152
1.3084787,2.115024,3.2825973,3.722012,0.60551673,2.2177653,2.3148973,2.495829,2.1366398,1.8520851,89.28
1.7514743,2.653083,3.39909,6.227132,0.81006837,2.356463,2.5415761,2.8477836,2.1485271,2.4411077,89.408
1.3042094,3.0071704,3.7206783,4.417564,0.7749277,2.57101,2.4101763,3.1404665,2.1471622,2.6514406,89.536
1.1749749,2.9161181,3.5697227,3.871259,0.55420446,2.6116893,2.3724728,3.5032454,1.8755425,2.3944628,89.664
0.9400806,2.1737223,3.1441414,2.6635299,0.36677405,2.2893994,2.0032372,3.0343812,1.673603,1.6704698,89.792
0.96726745,1.980882,3.170035,3.095487,0.3412752,2.5175483,1.8443997,2.7695117,1.4639058,1.6076816,89.92
1.0970019,2.1228287,3.452127,3.229317,0.46393603,2.6313617,2.0871859,2.772104,1.6526883,1.9952549,90.048
0.48322463,0.86828274,1.3270648,3.6224046,0.1570175,1.1907516,0.9151635,2.4309545,1.0998462,0.88341963,90.176
0.43166855,0.63431466,1.1280621,3.5068724,0.12833777,1.0381966,0.72911716,2.0191216,0.93504584,0.739121,90.304
0.65540135,0.64941156,1.6811625,5.4542437,0.19952673,1.9136709,0.88360035,1.3237876,0.90604824,0.8131129,90.432
0.82626486,0.5722409,2.1884232,4.8519926,0.18766804,2.82425,0.9492807,0.974758,0.817426,0.579527,90.56
0.52411383,0.6889947,2.0257068,0.9109471,0.10337683,1.585679,0.86021864,0.7051853,0.6560243,0.5478518,90.688
0.83243966,1.6492099,2.81839,1.3025243,0.22162749,2.2465453,1.2530925,1.5629592,1.0248783,1.3302369,90.816
1.3467067,1.8010386,2.9371765,5.1523943,0.50862986,2.3732164,1.758393,2.301325,1.545572,1.8355325,90.944
1.6305243,2.6397846,3.005826,13.160986,0.83697224,2.8582191,1.8972867,3.1220646,1.6241478,2.8427532,91.072
1.2916028,1.6245285,2.834767,4.1921506,0.49099076,2.1224644,1.5120147,2.08598,1.5346402,1.4168683,91.2
0.9433409,1.4621099,2.9078596,2.1962318,0.30571905,2.1753256,1.4487919,2.1213136,1.3208681,1.1167266,91.328
0.8978909,1.2217268,2.6233544,1.3826191,0.32158276,1.867204,1.353421,1.9038727,1.458645,0.96544945,91.456
1.2082922,1.4899523,2.9109936,5.31444,0.53418875,2.1561635,1.6629524,2.0409245,1.5265545,1.2381591,91.584
1.2970947,1.7967887,3.1291106,6.021353,0.63949895,2.1924336,1.6456305,2.2212262,1.5623742,1.2809743,91.712
1.271809,2.1794295,3.2460108,2.707544,0.53439415,2.0817754,1.7460904,2.4886165,1.5697838,1.219227,91.84
1.143163,1.5556293,3.1840243,3.1366084,0.46253508,2.0627048,1.6219908,1.9450294,1.4367037,0.8535955,91.968
1.0079535,1.7732909,2.9610014,1.8745034,0.3956875,2.033807,1.5760924,2.3467941,1.5853541,0.9672456,92.096
0.96796906,1.6005306,2.4268987,2.266511,0.3892163,1.7504506,1.3038148,2.5063343,1.4448487,0.9682721,92.224
0.69744855,1.5335909,1.6344558,3.682803,0.22594942,1.349991,0.9781725,2.9752698,1.0766008,0.9760739,92.352
0.97447354,1.4899566,2.1328764,4.592647,0.34682128,1.6874697,1.1975164,2.355004,1.0001134,0.90193594,92.48
0.9663514,2.8604357,2.800546,2.5327387,0.39249665,2.0313513,1.3672273,3.6451063,1.1393265,1.5251857,92.608
0.84802485,2.9052222,2.6894782,2.8842578,0.33019733,2.043254,1.23762,3.5903637,0.968138,1.4634024,92.736
0.4301842,2.133771,1.1156557,7.0805306,0.15000384,1.0265586,0.57983077,3.9580805,0.5124189,1.328976,92.864
0.6575394,4.7971334,1.6296577,7.3360267,0.33617482,1.4217858,0.9493748,6.7160435,0.78562033,2.92433,92.992
1.857572,11.124953,3.8991048,15.967375,1.3581606,3.2641363,1.7293248,11.194895,0.7707727,6.005099,93.12
1.7912004,19.56394,5.7892103,15.73953,2.1516755,4.6288505,2.5994186,17.667652,0.8828055,9.994432,93.248
2.3721807,25.620844,6.9666605,20.023005,3.123156,5.659079,2.9746647,22.884254,0.634401,14.312608,93.376
2.678769,27.18651,7.388457,16.580257,4.4491005,6.570505,3.1768994,24.287554,0.82619125,16.280182,93.504
17.438173,19.80109,4.7835836,61.142212,5.9120936,8.151555,1.5342729,20.799822,0.1764262,15.981215,93.632
20.692926,15.74574,2.9733217,86.685234,5.8496585,8.41786,0.71709156,18.220016,0.046281748,15.006825,93.76
5.9910984,16.82998,2.4017587,75.64691,4.706281,7.181925,0.66543496,19.685888,0.049767293,16.970114,93.888
5.182623,17.726494,2.878116,64.49561,4.371626,6.542428,0.9938339,20.029545,0.09329693,16.382875,94.016
4.6776495,22.3384,4.052646,48.737804,3.6253138,5.963597,1.7001576,23.243238,0.24746004,16.641588,94.144
6.0756726,24.484177,5.7052865,39.87672,4.3364697,6.439734,2.433381,23.700596,0.42403206,15.041234,94.272
3.2250714,23.342297,5.986147,28.222591,3.2679036,5.650316,2.6394167,21.584036,0.60221505,12.702171,94.4
1.4930315,22.40237,6.0562754,10.339148,1.7960849,4.5840907,2.653189,19.832155,0.86683214,10.487103,94.528
0.9768127,17.885122,5.362519,6.4313087,0.87912035,3.8462873,2.2256594,15.714987,0.8840657,7.4878707,94.656
1.0584905,14.175315,5.1540794,8.798613,0.80631053,3.6479502,2.0559366,12.441629,0.9189318,5.4385242,94.784
0.97728056,12.782134,4.995653,7.7377505,0.7167352,3.3856876,2.0340054,11.438232,1.101865,4.911713,94.912
1.063335,13.132308,4.9547596,5.0358105,0.72247833,3.3600826,2.2791762,11.90047,1.3532767,5.086845,95.04
1.1971322,8.881645,4.593133,5.1877813,0.67367893,2.9623432,2.095881,8.379965,1.5439582,3.1131077,95.168
1.3196104,7.443412,4.5005956,4.489686,0.75600207,2.8017585,2.2778351,7.02608,1.7863486,2.6865547,95.296
1.7986782,6.595794,4.044133,10.851373,0.7670878,2.8671496,1.9773515,6.2861576,1.5373636,2.325119,95.424
0.9830184,5.4979687,3.5736508,4.519801,0.5177034,2.4846392,1.8374642,5.457392,1.6923103,1.8082607,95.552
0.8590953,4.4374385,3.1293583,4.6646247,0.37193555,2.2683804,1.4798443,4.375394,1.35034,1.4829252,95.68
0.85400534,4.3623815,2.9619963,2.9882486,0.39207634,2.0790486,1.4764799,4.714617,1.7382183,1.7071638,95.808
0.82223034,3.0691862,2.4553282,4.877924,0.3355896,1.825002,1.2544254,4.1557546,1.5869797,1.3509063,95.936
0.9124745,5.5294547,3.2910695,4.7097297,0.47966385,2.385269,1.695168,5.8513393,2.1339,1.966201,96.064
0.94138294,4.3880067,3.2477233,2.9516275,0.4576465,2.2617276,1.6600353,4.7597075,2.2823293,1.5312465,96.192
1.1384914,2.654639,3.01588,5.4487724,0.56647104,2.3068082,1.522273,3.1553159,1.9011408,1.1620001,96.32
0.8283322,2.5770507,2.5517304,3.7816105,0.3252719,1.9633331,1.3280586,3.3572261,1.6805476,1.1135153,96.448
0.7553673,2.1378598,2.5036302,4.118875,0.25742072,1.9913368,1.262211,2.8442461,1.4627686,0.8580411,96.576
0.79759276,2.632749,2.98778,3.770897,0.29140767,2.233291,1.3696548,2.8695645,1.4954401,0.898212,96.704
0.7986352,2.5601525,3.160409,3.0502665,0.28833795,2.2434647,1.4136103,2.6805522,1.5440649,0.88123953,96.832
0.880033,2.5746372,3.0451863,1.8148766,0.33929715,2.1281414,1.5697174,3.0864022,2.053185,0.95397186,96.96
1.1179512,4.257954,3.3562086,7.5836253,0.6500506,2.6837971,1.7949352,4.630919,2.3204966,1.685456,97.088
1.0103205,2.736343,2.7644117,4.9913974,0.47901648,2.0822716,1.5666941,3.7224271,2.0766377,1.2934412,97.216
0.738167,1.1806697,1.8937794,2.6371837,0.25836405,1.464746,1.2527183,2.4371464,1.6827141,0.76639205,97.344
0.78792363,1.5549246,2.3291426,2.1289272,0.28730562,1.8085353,1.2891909,2.1718755,1.586756,0.78203136,97.472
0.42318532,0.44292423,1.3240788,1.265326,0.09994418,1.0529652,0.6801006,0.6933996,0.7795731,0.26878834,97.6
0.43770644,0.44442812,1.3394954,1.019047,0.1040824,1.0725477,0.64958745,0.7494317,0.82072663,0.28128922,97.728
0.5628121,0.5985029,2.159023,0.5437188,0.10431981,1.6984663,0.9625808,1.198468,0.9685932,0.33696136,97.856
0.7692525,0.86146045,2.5347955,0.89088774,0.18082595,1.9746783,1.1482456,1.6172593,1.4141713,0.46196783,97.984
0.8683593,1.2670174,2.788219,2.7565029,0.28952268,2.1473029,1.4031371,1.9397635,1.8980832,0.6164728,98.112
0.9267139,1.2208432,2.4530592,2.8583157,0.38337654,1.8750544,1.4265275,1.9944954,2.1712937,0.7233729,98.24
0.6111408,0.6899955,1.4843067,2.867836,0.20445018,1.1805856,1.045825,1.8106806,1.4973253,0.5380941,98.368
0.5429211,0.6974191,1.43844,2.4166393,0.16616116,1.1052529,0.97568953,1.9388993,1.3683932,0.52836305,98.496
0.94419897,1.9861574,2.9500842,1.3172503,0.35632473,2.0811973,1.6921806,2.8093984,2.242168,0.9832113,98.624
1.0473087,1.5063823,3.1305082,2.912347,0.35729632,2.3002467,1.6121778,2.2859194,2.0049586,0.7476898,98.752
0.92576844,1.1479144,2.9468863,1.6727502,0.26878214,2.1567013,1.5092854,2.0165265,1.835712,0.576913,98.88
0.85129,1.2755728,3.0553844,1.6585361,0.23378484,2.1228182,1.466088,1.9287941,1.6911516,0.5614054,99.008
1.0461147,1.6556784,3.2945845,1.8626674,0.43917447,2.208353,1.9053127,2.2278523,2.60506,0.77007395,99.136
1.144642,1.4262147,3.173318,2.904045,0.514385,2.1593924,1.8377409,2.006426,2.433867,0.7070068,99.264
1.2982838,1.153907,2.8631542,2.6555908,0.38325435,1.9896003,1.683273,1.769299,2.2781632,0.6151805,99.392
0.91588306,1.1611835,2.8379352,1.8969774,0.34234908,1.9957553,1.5130904,1.7285875,2.4056025,0.642829,99.52
2.512782,1.4639127,3.1769297,3.7108698,0.47561604,2.2082994,1.7257184,1.9928628,2.5032594,0.76290023,99.648
1.9822272,1.4969848,3.290404,4.3098125,0.49595746,2.300204,1.6516517,2.055614,2.4801288,0.71650636,99.776
0.89796144,1.185514,2.947271,1.5717236,0.30756235,2.0343664,1.5846112,1.9379008,2.2190528,0.5796536,99.904
0.80796134,1.0932341,2.7296014,1.2700433,0.2699406,1.9070655,1.4918954,1.7353407,2.1045573,0.5420022,100.032
0.9842433,1.1822833,2.6437585,2.1459837,0.4842807,1.8894048,1.7160139,1.8781906,2.723031,0.63010174,100.16
1.0104914,1.1796638,2.6721888,2.3067715,0.48780358,1.8613889,1.6727672,1.9049956,2.7108755,0.6853102,100.288
0.99738896,1.1317126,2.6745508,2.2975724,0.4895863,1.8650688,1.9599125,1.8652633,2.7582438,0.6373898,100.416
1.0744798,1.4126698,2.9541183,1.7250129,0.58945894,1.9388148,2.30281,2.03898,3.1800458,0.7911653,100.544
1.0432189,1.255385,2.8040795,2.1071534,0.5851932,1.8576686,2.2948427,1.8603768,3.080823,0.7220668,100.672
1.14598,1.2918277,2.8246255,2.7793407,0.6597405,1.9455177,2.386237,1.9161643,3.2009764,0.76994497,100.8
1.0611176,1.13497,2.6484828,2.320967,0.51802653,1.8526765,2.4667606,1.7792287,2.8358376,0.6344293,100.928
0.9906497,1.113248,2.8378665,1.4910039,0.4330331,2.006716,2.3647673,1.8303299,2.724773,0.5650491,101.056
0.9640914,1.139973,2.9576368,1.6324509,0.4299311,2.0476193,2.0879264,1.7938744,2.6486173,0.5840268,101.184
0.87648857,0.9831338,2.9644742,1.7219664,0.32222557,1.9745885,1.9790232,1.3974092,2.1256576,0.44577813,101.312
0.95750916,1.0792038,3.0163443,1.6901147,0.3941235,1.9878653,2.553046,1.5675575,2.4825869,0.49104884,101.44
1.056971,1.3191125,3.1633542,1.6594701,0.56248575,2.0608492,3.0438728,1.8963351,3.2164662,0.6781135,101.568
1.0704383,1.3823862,3.1621857,1.3385711,0.5789257,2.0152428,3.3170562,1.954583,3.1466413,0.77533364,101.696
1.0743952,1.3319992,2.9870617,2.224393,0.63413286,1.9636725,3.3233974,1.8799304,3.259564,0.8279911,101.824
1.0265689,1.4302438,2.8977451,1.3478955,0.55602694,1.9791667,4.0261354,2.0836446,3.321577,0.9300776,101.952
0.85894215,0.90092605,2.3519258,1.6699891,0.39152396,1.717545,3.2584155,1.7831852,2.909066,0.6171501,102.08
0.9577247,1.0046959,2.307422,2.6930847,0.476089,1.7451804,3.6531632,1.9093333,3.098287,0.8303788,102.208
0.8564955,0.93264353,2.2288828,2.1266315,0.41088557,1.6468006,3.439291,1.865815,2.8311868,0.70961624,102.336
0.8325104,0.94089127,2.2561293,1.4475875,0.39168218,1.6140851,3.7279022,1.7718649,2.9263763,0.7177075,102.464
0.9134354,0.9963819,2.4485593,1.6874785,0.44874802,1.6944339,3.716234,1.7163067,2.9871,0.7678415,102.592
0.9376342,1.1079651,2.4724326,1.3545018,0.5170565,1.6563288,3.832698,1.8475807,3.3908799,0.8418422,102.72
1.0977418,1.1606262,2.577946,2.765416,0.6185698,1.7304586,4.1915717,1.7625307,3.415369,0.87890214,102.848
0.9581686,0.9960611,2.3419127,2.798721,0.511076,1.6311158,4.129789,1.6721656,3.2683911,0.7345487,102.976
0.9586092,1.1188799,2.4801352,1.5784916,0.54741436,1.655629,3.7702646,1.7459104,3.456071,0.86272067,103.104
0.96835387,1.0357583,2.288449,2.7007253,0.5472982,1.6375625,3.756699,1.7455671,3.2816095,0.86779344,103.232
1.0935389,1.2325059,2.6945567,2.2110295,0.65781784,1.9127436,3.7016869,2.0203817,3.6065924,1.0535997,103.36
0.9417267,1.2592942,2.6714125,1.0389794,0.5435943,1.9104362,3.2728498,2.1617727,3.6471338,1.0070739,103.488
1.0455103,1.3328409,2.7084193,1.6462048,0.62766063,1.9844326,3.1000988,2.2280037,3.6127803,1.2081748,103.616
1.167208,1.2858069,2.8031244,2.583166,0.72407395,2.0305412,2.9801164,2.0040746,3.6048913,1.1891909,103.744
1.0334055,1.4061537,2.7583919,1.040922,0.5579475,1.9763451,3.0547686,2.2087598,3.2367375,1.36769,103.872
0.8733028,1.054667,2.6244056,2.2103508,0.43744564,1.872525,2.8088658,1.7927045,2.7056155,0.9090502,104.0
0.8900249,0.89065707,2.212658,2.9998572,0.43526435,1.8317866,2.4029677,1.7268264,2.7301664,0.80275416,104.128
1.0863574,1.2080873,2.7661817,3.7354732,0.64115334,2.1896245,2.8894768,1.9031625,3.3867698,0.96096027,104.256
0.97474205,1.0565637,2.5926983,2.3871808,0.5074809,1.851727,2.7490911,1.7717149,3.0090938,0.8113778,104.384
1.0048567,1.2690854,2.8397655,2.2573662,0.55092067,1.9332645,2.9346437,1.7933986,3.123736,0.9967674,104.512
1.1054277,1.4060427,3.1868217,1.9353701,0.60471374,2.123972,2.5302455,1.9135766,3.2509384,0.9394587,104.64
1.0617907,1.1629332,2.826541,2.7751055,0.5870129,2.082362,2.0125825,1.7119693,2.9580033,0.87269026,104.768
0.90053713,1.1720473,2.7710829,2.0607903,0.48080817,1.9474903,2.027748,1.565525,3.038101,0.8520636,104.896
1.0086249,1.1616192,2.7183335,2.5922005,0.61940825,1.9996725,2.0251956,1.6508629,3.3170664,0.99432516,105.024
1.1541777,1.3033795,2.795364,2.9707913,0.7674815,1.9801756,2.4019172,1.8582436,3.619524,1.068516,105.152
1.2391664,1.4349356,2.8584888,2.8449636,0.8735273,2.0655906,2.292825,1.9924656,4.0580573,1.1570758,105.28
0.9997962,1.1478121,2.5272107,2.414082,0.6465504,1.8607222,1.9478006,1.7294679,3.6015236,0.9036621,105.408
0.57268566,0.55816007,1.3665938,2.5307107,0.29035425,1.1445992,1.0321118,1.4654465,2.3145561,0.584845,105.536
0.779503,0.71936274,1.8040199,1.977084,0.3802791,1.4599578,1.2544048,1.5529932,2.718876,0.65393484,105.664
0.7855742,0.65449595,1.6783911,1.7010667,0.34308732,1.3509634,1.2040509,1.5108889,2.4545674,0.615627,105.792
0.79957163,0.695657,1.7798772,1.6723981,0.3528033,1.4314898,1.2896528,1.5844526,2.534839,0.5993014,105.92
0.79924816,0.7304717,1.8363158,1.767327,0.40670428,1.5108907,1.3057209,1.5439329,2.8228054,0.6342891,106.048
0.76370233,0.8814043,2.1101549,0.792136,0.36918843,1.6533854,1.3951478,1.7760082,3.0533147,0.70939744,106.176
0.18060346,0.1824439,0.35546243,1.3872205,0.06712806,0.3640267,0.32201186,1.3611128,1.0299823,0.27006033,106.304
0.20554021,0.21246558,0.45265228,1.8190839,0.08013402,0.42079258,0.37968448,1.2739319,1.0660691,0.2819065,106.432
0.99350667,0.83442503,2.2860901,2.3646011,0.4398617,1.8050649,1.4003289,1.5533557,2.8159866,0.6919937,106.56
1.9401047,0.94242054,2.875999,2.2341173,0.45982397,2.1689532,1.3760874,1.4272065,2.5325873,0.6894694,106.688
1.9183795,0.640426,2.352296,2.4719653,0.32186157,1.8984102,1.1055979,1.134712,2.133512,0.49571052,106.816
0.6625129,0.6704874,2.3124664,0.75212246,0.18954614,1.652152,1.095415,1.0902843,1.8359089,0.45169243,106.944
0.97830427,0.827959,2.637424,3.1005874,0.3439834,2.1250963,1.2138036,1.367146,2.1650188,0.6269492,107.072
1.0117596,1.1967686,2.8993127,1.1710839,0.36756787,2.0696328,1.3842474,2.0458426,2.4558299,0.74366736,107.2
1.101313,1.4796824,3.0248325,0.99918574,0.5119587,2.1928744,1.5024859,2.2970614,3.120531,1.0718176,107.328
1.1014323,1.1624984,2.8029811,1.8685818,0.4905674,2.1419637,1.4269822,2.0399024,2.8968143,0.902419,107.456
0.8582006,0.7979325,1.8812267,2.6098945,0.3840791,1.6392212,1.0402707,1.7545168,2.4548097,0.8467164,107.584
0.26174286,0.26933327,0.5346069,2.5138555,0.10592374,0.5172882,0.3590943,1.3476619,1.1289452,0.35973462,107.712
0.72824776,0.68684417,1.5293928,2.1025453,0.35822603,1.2692485,0.9688318,1.6226643,2.4974623,0.66544807,107.84
1.1875526,1.067716,2.5125537,1.6021192,0.5782833,1.8715087,1.3430208,1.8865073,3.0043616,0.769658,107.968
1.7804897,1.2935067,2.7920334,2.2321382,0.64651406,2.0477717,1.4902853,2.1047866,3.4204857,0.97635746,108.096
1.1044734,1.2522863,2.8973484,2.014112,0.56039935,2.084209,1.4204609,1.9839152,3.2021635,0.89745784,108.224
1.296267,1.3163533,2.9803538,1.8063408,0.6679225,2.1554282,1.4796702,2.0811753,3.622,0.965507,108.352
2.0307314,1.300944,3.1402392,3.3259265,0.76458186,2.2858088,1.5461721,1.862236,3.2763255,1.0285689,108.48
2.9264386,1.3982998,3.1671839,1.9268339,0.66149694,2.228649,1.6683007,1.9614902,3.4255557,1.1488245,108.608
22.049664,0.8463461,2.9286337,4.8752723,0.45304954,2.249248,1.3782483,1.3734703,2.4731038,0.53283906,108.736
21.25299,0.5359378,1.904452,4.2155385,0.29392365,1.4548593,1.019457,1.1760285,2.4877305,0.38076702,108.864
0.38397068,0.25409976,0.702251,1.595057,0.11039111,0.6430506,0.42178547,1.0907463,1.184205,0.3019975,108.992
0.37041885,0.3315322,0.78220004,1.3862146,0.13664056,0.7052086,0.53281504,1.358858,1.4387512,0.37394223,109.12
0.8307721,0.77097905,1.9724686,1.2445396,0.36446825,1.5766464,1.1631074,1.5954967,2.7256887,0.637912,109.248
0.7317782,0.5814371,1.5862907,1.6316991,0.3418151,1.3572212,0.95221114,1.3921958,2.487339,0.541251,109.376
0.77655387,0.6166395,1.7054049,2.2398407,0.33144754,1.4202791,1.0205127,1.4162059,2.3193734,0.6118383,109.504
0.7796343,0.68381274,1.8170425,1.4451841,0.38712215,1.5097091,1.0415723,1.4477124,2.8995173,0.6420681,109.632
0.77790916,0.9771836,2.4764254,0.6548552,0.34369212,1.7658746,1.2104684,1.6310872,3.10531,0.6731479,109.76
1.1403462,0.9690623,2.497399,1.8146167,0.5318607,1.8589032,1.3377101,1.7753078,3.3751743,0.68486553,109.888
1.3686483,1.1029559,2.6889193,2.3513422,0.69102246,1.9390706,1.4820468,1.7518786,3.3521502,0.76127756,110.016
1.2290534,1.3666372,2.979605,2.468778,0.76226294,2.2084801,1.4794216,2.1429193,4.0037427,0.96481204,110.144
1.1454072,1.3487513,2.775428,1.2391502,0.65907127,2.0429118,1.4968063,2.2339838,3.9068735,0.99156755,110.272
0.74769765,0.7468786,1.6098914,1.8704307,0.3799442,1.3662074,0.95844537,1.7625196,2.848781,0.7140399,110.4
0.42759675,0.484978,0.9213204,2.1673691,0.21350525,0.82394403,0.54972416,1.6857922,2.0712495,0.5855101,110.528
0.85157955,0.9158033,1.8606167,3.1068044,0.49953562,1.5940558,1.0675839,1.8874005,3.156309,0.9574829,110.656
1.1449834,1.3890849,2.9103522,2.0912142,0.66799206,2.1695313,1.4463491,2.2312837,3.7815592,1.1784974,110.784
1.2348927,1.4011989,2.9365227,2.4894648,0.758112,2.176037,1.439464,2.176068,3.9540577,1.0843806,110.912
1.0985333,1.3261822,2.9196403,1.934628,0.56532145,2.1460764,1.3989146,2.1065102,3.4245243,0.9930126,111.04
1.2430595,1.2157866,2.7894402,2.7993684,0.7756771,2.1355066,1.3567618,2.0050466,3.9706717,1.0235883,111.168
1.2777008,1.1164918,2.7795792,4.04019,0.74095434,2.1557062,1.2850736,1.8065511,3.382709,0.94627714,111.296
0.9938091,1.1362412,2.6432564,1.0924333,0.5016383,1.9374655,1.1988797,1.946433,3.5658777,0.8628117,111.424
1.0291063,0.97846794,2.7111645,1.827589,0.47432607,2.0320172,1.1666517,1.6371257,3.0409718,0.7533529,111.552
0.9615646,0.89027166,2.4166434,1.5946721,0.4678949,1.8967062,1.0815048,1.6171131,3.4058943,0.77675843,111.68
0.60557073,0.57044715,1.368204,2.9236796,0.25712955,1.235792,0.72866005,1.567226,2.1126778,0.6415639,111.808
0.8211,0.69023824,1.6170089,3.3703985,0.40545794,1.4306384,0.9145621,1.6815217,2.765452,0.7806378,111.936
1.1186724,1.1648461,2.7462864,2.3368454,0.6021913,2.0637786,1.281965,1.9273952,3.4064398,0.91844964,112.064
1.0361516,1.2242651,2.6489265,1.8035729,0.6234261,1.9837223,1.2791253,2.0173724,4.001561,0.9996862,112.192
1.0824556,1.2895216,2.8194187,1.4935919,0.5905658,2.0523186,1.3666792,2.1197453,3.7848055,0.9909393,112.32
1.2290045,1.4629793,2.9008977,1.7642462,0.81828797,2.1277902,1.5136865,2.3201642,4.3928614,1.2151295,112.448
2.2024236,1.6155813,3.0655189,4.122886,1.0926802,2.2888825,1.5081934,2.2940946,4.499994,1.4875741,112.576
2.224858,1.7838726,3.164443,5.332249,1.1945956,2.6430326,1.4544272,2.5670738,4.6522875,1.7789234,112.704
1.2314333,1.5652244,3.052185,5.2281723,0.7697924,2.6503832,1.290654,2.3874903,3.5048583,1.387649,112.832
0.9307574,1.0741749,2.4071243,1.2870878,0.50491357,1.9088749,1.132983,1.9782741,3.4880898,1.0064918,112.96
1.4872891,1.1042204,2.6715415,2.050691,0.5419675,1.973398,1.1873127,1.8289964,3.2876685,0.92941666,113.088
3.4757261,1.1609727,2.8375564,2.9843931,0.760502,2.1315408,1.2960261,1.8564975,3.7857158,1.003349,113.216
1.5907245,1.3698958,2.9890485,2.429089,0.73776585,2.173122,1.415879,2.0373528,3.8253603,1.1044126,113.344
1.2403587,1.1790793,2.9067776,3.524059,0.7497973,2.2030022,1.3180151,1.8153129,3.6131384,0.8957975,113.472
1.1963829,1.2857525,3.064046,2.6667123,0.60182035,2.2139513,1.3077185,1.9172715,3.3142722,0.87680304,113.6
1.1454166,1.389664,3.1357486,1.7420423,0.6212612,2.228903,1.4056923,2.120728,3.8538327,0.9129963,113.728
1.187028,1.318097,3.069918,1.8412461,0.60323846,2.1655343,1.3893399,2.0644786,3.514741,0.8834962,113.856
1.3112983,1.3702071,3.1737478,2.431346,0.799765,2.2278163,1.486853,2.009971,3.8988986,1.0264838,113.984
